release_pos_x,release_pos_z,release_speed,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,effective_speed,release_spin_rate,release_extension,release_pos_y,pitch_number,spin_axis,pitch_name_4-Seam Fastball,pitch_name_Changeup,pitch_name_Curveball,pitch_name_Cutter,pitch_name_Knuckle Curve,pitch_name_Sinker,pitch_name_Slider,pitch_name_Split-Finger,balls_0,balls_1,balls_2,balls_3,strikes_0,strikes_1,strikes_2,outs_when_up_0,outs_when_up_1,outs_when_up_2,zone_1,zone_2,zone_3,zone_4,zone_6,zone_7,zone_8,zone_9,zone_11,zone_12,zone_13,zone_14,p_throws_L,p_throws_R,stand_L,stand_R
-0.2,6.02,89.0,-0.83,1.18,-0.63,1.93,0.7005059459462935,-129.6343086561983,-6.540498906235912,-9.584895442585443,24.55759983456591,-17.75869254765785,89.7,2033,6.4,54.05,1,194,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
-1.7,6.17,98.2,-0.71,1.31,-1.07,2.89,3.3413893949997613,-142.97526020445494,-6.451113044282811,-10.482493895607249,32.09383144050638,-12.92096803549154,98.1,2111,6.1,54.38,3,209,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
-3.64,4.4,88.2,-0.93,0.72,-0.71,3.24,9.30426972687994,-128.2432062573417,1.8103783742875228,-12.108044611022576,24.8904533362434,-24.721020053998224,90.6,2420,7.7,52.83,1,235,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.23,5.99,88.9,0.01,0.96,-0.74,3.01,-1.2739013341429977,-129.55207487410476,-3.320003150100368,0.3470920225479019,24.61813443489653,-20.886652961514784,89.3,2066,6.3,54.24,3,193,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-3.44,4.39,79.2,0.99,-0.29,0.04,1.47,5.86165690410651,-115.25594725205326,0.9950503438386782,7.765510869753965,21.12931704120029,-35.15700028035059,80.9,2331,7.4,53.05,2,69,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
-1.88,6.07,87.2,0.51,0.04,-0.61,1.63,2.0116888359420684,-126.93679874800472,-4.607386831160616,5.081509741960364,25.85103436371675,-31.02901515691437,87.3,2217,6.3,54.18,2,145,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
-1.95,6.09,86.8,0.5,0.13,0.25,3.47,4.256077133811427,-126.5241804915064,-0.4262209052619152,4.59406911795375,23.93751476055561,-30.87600250056053,87.2,2195,6.3,54.23,1,131,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.08,6.05,91.4,-0.93,1.01,0.6,3.28,3.339558380528104,-133.10108557878078,-3.318803812449296,-11.830872372906525,26.403754866450527,-19.68557099846722,92.0,1981,6.4,54.07,5,194,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.31,6.09,83.7,0.48,0.32,0.94,2.83,1.9483393802286963,-122.0086790102509,-1.793824852770714,4.4204245690010575,22.5722551111186,-28.800864373792447,83.9,2220,6.2,54.28,1,146,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
-3.52,4.42,88.2,-0.46,0.97,-0.08,3.3,9.572092108637428,-128.04158061464727,1.4599205355242335,-7.12274942610423,27.43869474743036,-22.06782705668658,90.2,2459,7.7,52.79,1,227,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-1.87,6.08,96.0,-0.67,1.48,-0.9,1.49,4.088920935527804,-139.52936307506295,-9.91707574485929,-9.646948392161724,30.65838911217909,-10.748541725648575,96.2,2234,6.4,54.06,3,205,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
-1.93,6.11,94.4,-0.47,1.53,-0.29,1.49,5.322433439741938,-137.14339000274842,-9.777746474044106,-7.104207048459431,27.70677136473847,-10.86901959280569,94.9,2127,6.5,54.0,2,205,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
-1.91,6.05,96.4,-0.26,1.47,0.5,1.5,7.016223438856145,-140.04519998646097,-9.921929061216725,-4.902451131911012,28.75066414105004,-10.775662118048944,97.0,2207,6.5,53.97,1,207,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
-0.17,5.98,81.0,-0.94,1.03,0.2,2.95,2.6382320618364368,-117.96016158458684,-2.143602219288496,-9.329616074509005,21.84272869294776,-22.30054760230351,81.1,1369,6.3,54.22,4,227,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.23,6.01,87.7,0.18,1.0,0.05,3.22,0.2929341633376824,-127.83329475011172,-2.7157355664046365,1.9650933331577465,25.177226793730576,-20.831406443930565,87.9,2101,6.2,54.27,1,184,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-1.9,6.07,96.0,-0.36,1.63,-0.74,2.52,3.925075846792985,-139.63678556489324,-7.573393083622612,-5.578604953125486,32.40877165337755,-9.328368312934064,96.9,2238,6.9,53.61,2,203,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
-1.85,6.13,95.1,-0.34,1.39,-0.73,3.57,3.713409998923784,-138.48813954605862,-4.219554808702867,-5.188672904586619,30.865349867330792,-13.53541357651535,95.7,2098,6.6,53.91,2,210,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-2.09,6.07,86.0,0.25,0.58,-0.17,3.38,4.0509824456491685,-125.2670224083779,-1.3929810627653183,1.9123428277429897,22.484958685633043,-25.9236626850306,86.7,2106,6.4,54.09,1,123,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.29,6.16,80.6,0.35,0.45,0.52,1.56,1.1496581564030477,-117.39625252076668,-4.473946066981431,3.0292194896686526,19.937784679185206,-27.41448183813913,80.8,2116,6.2,54.34,2,167,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
-0.13,6.11,88.0,-0.2,1.63,0.93,2.37,2.9811831602214216,-128.0479820078887,-6.337793230981299,-2.779095686895001,27.339613779301573,-13.108628612533384,88.0,2202,6.3,54.16,1,198,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
-0.17,5.97,91.5,-0.36,1.39,0.98,2.09,3.681708055252479,-133.1897713233749,-6.978602150045624,-5.054866908324376,26.98684963480536,-14.274500490466815,91.8,2163,6.3,54.18,1,202,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
-0.27,6.05,75.2,0.0,-0.13,0.24,1.53,1.048153392178735,-109.58621618379163,-2.122764198083286,-0.1885692940573148,16.636453360284296,-33.09984062444815,75.6,2009,6.2,54.35,1,70,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
-0.38,5.91,91.2,-0.38,1.53,0.09,1.87,1.9783480584089077,-132.6353549976068,-7.571531899047501,-4.848529277624969,27.764715904107888,-12.734351812380732,91.4,2095,6.4,54.13,1,206,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
-1.99,5.41,95.7,-0.6,1.37,0.56,2.48,8.19750487809842,-139.0808401155203,-5.2519691345584265,-9.663513563841784,33.29879726430669,-13.364284764086896,96.9,2314,7.2,53.33,2,216,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
-1.96,5.35,94.7,-1.21,0.97,-0.49,1.76,6.622805937058386,-137.6386869771521,-5.925570023672915,-16.85490766606376,30.126224315726635,-18.76066565536454,95.9,2085,7.0,53.51,1,218,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
-0.32,5.98,87.3,-0.12,0.95,-1.03,3.06,-1.4599039543754178,-127.26843884624144,-2.8542187025569064,-1.064887723980778,25.112849087967508,-21.51323179847284,87.5,2138,6.2,54.29,1,186,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
-1.62,5.43,95.4,-1.16,1.0,-1.0,2.79,4.283631210944548,-138.94111257278465,-3.650292583216352,-16.00979372753744,29.265260702020974,-18.53717510086018,96.7,2093,6.8,53.65,2,214,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
-1.9,5.42,95.1,-1.17,1.0,-0.69,2.89,5.911726189750848,-138.46991116404087,-3.297059872137069,-16.398887999604533,29.34213648542944,-18.79699244487426,96.7,2010,7.0,53.46,1,212,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-1.94,6.0,83.3,0.28,-1.25,0.18,1.28,4.337608439165985,-121.23182373560051,-1.859003981490336,1.8392500592762928,25.64251532972444,-44.3128334644502,83.4,2603,6.5,53.96,2,17,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
-1.84,5.84,94.3,-1.17,0.84,-0.48,3.46,6.139210716910121,-137.16721119239463,-2.354092859806345,-16.0959669190556,30.29383342781449,-21.256958182592857,94.4,2297,6.4,54.11,3,225,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-1.45,6.13,77.6,0.42,-1.14,-0.26,3.02,1.7632124400636766,-112.96093340881428,2.365026252567403,3.2519190848880632,22.291999215876064,-42.5391169375755,76.6,2575,5.7,54.76,1,38,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.82,5.56,83.7,0.71,0.85,-0.77,2.75,-7.321135091411395,-121.76423078787252,-1.7634916949799535,8.41916824338568,22.76776511755193,-23.574542691163288,83.3,1499,5.9,54.57,2,129,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1.68,5.47,92.3,0.99,1.09,-0.65,2.9,-8.066696888556226,-134.1981695935006,-3.106370143103613,13.698176961314768,27.431408765741853,-18.531087532675908,92.2,2103,6.1,54.38,1,150,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-1.4,5.03,80.8,0.69,-0.87,1.03,1.23,4.102467466456288,-117.5530193516386,-0.1165007181985864,5.4974635489581685,24.01170601772632,-40.36310079752125,80.5,2226,6.2,54.26,1,35,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
-2.11,6.09,96.1,-0.26,1.14,0.38,1.4,7.20293087003282,-139.68334676078055,-9.444509857718996,-4.903846124941713,29.06631006660213,-15.386220619853905,96.6,2504,6.5,54.04,5,201,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
-1.96,6.11,94.0,-1.12,1.13,-0.96,2.75,5.080755975196337,-136.75233167562104,-5.470512790480695,-15.153375535866498,31.667837400830997,-17.036324615174728,94.1,2123,6.5,54.01,3,204,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
-2.07,6.03,81.2,0.6,-1.26,0.84,1.75,5.392191701020172,-118.12135300193196,-0.4790235405425247,4.390102050008456,25.30235509909319,-43.96488950825199,81.1,2437,6.5,53.97,2,17,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
-2.4,6.28,81.2,0.8,-1.06,-0.63,1.35,2.414257729625414,-118.2831386429552,-2.367838220533048,7.0090255884462245,23.470741291905117,-41.85432645529744,80.6,2455,5.9,54.62,1,42,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1.68,5.46,92.0,0.23,1.4,0.85,3.48,-2.606342645000618,-134.02584340833204,-2.2328649049065863,3.310557084926657,29.609290552136272,-14.992610628828132,91.9,2146,6.2,54.28,1,150,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
-2.14,5.97,88.0,0.5,-0.06,0.58,1.34,5.576253794363093,-128.08885105111682,-5.123859870865677,4.624155290705336,22.68189670747197,-32.11657546714047,88.9,2858,6.5,53.96,4,63,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
-2.02,6.07,95.5,-0.94,1.0,-0.48,1.94,6.189206366175353,-138.784146672806,-7.48591108497278,-13.547461942291395,31.753760146626185,-17.778852524235848,95.7,2167,6.5,53.98,3,198,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
-2.05,6.18,93.9,-0.93,1.07,-0.9,3.29,5.043154942172011,-136.7243232571304,-4.160946468080303,-12.836520973979468,29.57221874698587,-18.07418068566653,94.2,2166,6.4,54.11,1,198,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-2.5,6.33,94.6,-0.14,0.79,0.39,1.74,7.786619728991189,-137.4228976753963,-8.019159875981554,-3.407226036971282,28.80213068478938,-20.60816973218424,94.3,2193,6.1,54.39,3,196,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1.52,5.46,93.1,0.41,1.41,-0.32,3.74,-5.622347320362128,-135.58656736320594,-1.7854964573926273,6.260333575374489,28.28410260445032,-14.52367315169561,93.3,2297,6.3,54.24,4,148,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1.89,5.35,93.0,0.57,1.45,0.71,2.16,-4.257307422208554,-135.32845292577764,-5.594913392292078,7.899839984979053,28.14118341408464,-13.30204079301782,92.9,2323,6.1,54.35,1,144,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1.52,5.52,85.8,0.82,1.21,-0.63,2.0,-6.6992279604816165,-124.73928095433212,-4.513143917603809,9.844693433809688,23.823914125594627,-18.77155731966925,85.5,1596,6.0,54.47,3,130,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1.64,5.53,93.3,0.96,1.31,-0.92,2.96,-8.660738740620541,-135.64496816563678,-3.711665514331232,13.73921856504084,28.801902439075405,-15.379121388996696,93.0,2298,6.1,54.39,1,148,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
-1.5,5.18,96.4,-1.29,0.87,0.83,1.54,9.164170973920877,-139.9954846941454,-6.064782454054914,-19.05326913626854,31.63780756753985,-19.519232014301025,96.7,2142,6.6,53.9,5,230,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
-1.32,5.31,89.0,0.4,0.2,0.6,3.08,3.8813121360800418,-129.54479122614202,0.1818191823497562,3.59997818566118,28.72702211916223,-30.165014558384183,88.9,2033,6.4,54.12,2,186,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
-1.97,5.75,83.2,0.5,-0.07,-1.01,1.55,1.22626079389382,-121.1611027100897,-3.0662321249797166,4.646434641903797,24.077055534676013,-32.453227024905175,83.7,2256,6.6,53.88,1,97,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
-1.26,6.11,77.7,0.74,-0.96,-0.99,2.95,-0.7691772840455384,-113.15506555776136,1.8573543873792115,6.495575251299421,21.116455193727457,-40.99465964427455,76.8,2602,5.6,54.86,6,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
-1.31,6.13,77.9,0.73,-0.77,1.06,2.19,3.708453540459889,-113.4349332643214,-0.1411812403382193,5.571558531802594,21.827535185794343,-38.98018162693501,77.0,2568,5.7,54.8,1,30,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1.81,5.37,85.5,-0.21,0.17,0.21,1.63,-3.321465631323828,-124.52679592460504,-2.928973192657688,-1.5533815978702317,23.133276908236933,-30.012426805626173,85.3,2474,5.9,54.55,2,234,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
-1.72,5.72,82.9,0.53,0.33,-0.56,2.54,1.6358328377384903,-120.88266466687055,-1.52282568639251,4.879399506809937,22.09850627550467,-28.812374187988837,83.8,2183,6.6,53.88,3,108,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
-1.94,5.71,83.2,0.55,0.15,0.65,2.58,4.897533959705239,-121.16623019339386,-1.0503102821730834,4.554875738327822,22.64614862730239,-30.713308786351373,84.0,2250,6.6,53.86,1,99,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
-1.14,6.12,92.4,-0.05,1.82,-0.73,3.16,1.1560497269199974,-134.4258693062459,-5.595185806423319,-0.8829076844129335,32.881211068865724,-9.175634102373053,91.4,2492,6.0,54.5,1,196,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-2.71,6.24,94.3,-0.34,0.95,0.27,1.91,8.487233335411505,-137.04117523175435,-7.692536619437256,-6.005616856282102,28.052721689852586,-18.637630875499127,94.4,2121,6.3,54.22,1,221,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
-1.68,5.31,79.4,0.84,-0.79,-1.04,3.64,-0.1951528800705771,-115.42397250698023,4.651825854200856,7.5130089616241715,23.61051796767794,-40.34417994741771,78.9,2029,6.2,54.26,5,36,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1.58,5.49,92.8,1.41,0.35,0.1,1.43,-6.781599042498197,-134.95296819161587,-5.327450384636362,18.68242870441712,29.1919310087127,-26.86721595383375,91.7,2079,5.7,54.84,3,126,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1.67,5.52,81.6,-0.86,0.29,-0.98,2.21,-4.251013321636905,-118.84923428625754,-1.4956480529732157,-7.507658599721826,20.3443701174493,-29.34133773390189,80.9,2573,5.5,55.01,1,288,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1.66,5.51,93.9,1.36,0.51,-1.05,2.59,-9.923986967709766,-136.50027043654643,-3.005698740686273,19.04001758171321,26.70605736652822,-25.29282335253701,93.5,2235,5.9,54.63,3,125,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1.64,5.46,93.9,1.4,0.44,-1.05,2.0,-9.926580354483368,-136.391478759952,-4.209154683812242,19.542615970095767,26.82168362824717,-25.960692559474506,93.2,2158,5.8,54.74,2,126,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1.62,5.51,93.7,1.48,0.57,-0.91,2.6,-9.666148182927826,-136.12205724884117,-3.0331710501527853,20.450556917871797,28.07916303591383,-24.64708658733392,92.8,2165,5.7,54.77,1,126,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
-1.02,5.34,98.2,-0.74,1.37,0.77,1.77,6.533959185957804,-142.72794903880256,-7.371907985027161,-11.57125859363113,31.838757052857265,-11.861171962280478,98.2,2689,6.3,54.21,3,208,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1.7,5.47,80.3,-1.26,0.07,-0.66,3.41,-2.8125584477620924,-116.94606533907688,1.9542149438189007,-11.003113727287264,22.09158101482273,-32.0959678493899,79.4,2695,5.6,54.88,3,293,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.77,5.45,78.5,-1.07,-0.13,1.09,3.52,0.4990505588626411,-114.29493375846768,2.8149532337890184,-9.524229280470308,20.468036738018903,-34.03730501893915,77.5,2710,5.5,54.99,1,287,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1.8,5.7,93.1,0.96,1.22,-0.76,2.48,-8.666977490790355,-135.3785769084242,-5.185324029022072,13.613710481636128,27.638577595734,-16.138385478862787,93.2,2095,6.2,54.28,1,136,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
-2.48,4.94,96.5,-0.83,1.29,-0.96,2.39,6.068533325762455,-140.43965964230745,-4.231444403686519,-12.34769526524028,31.04875381704166,-14.268350333803186,98.3,2371,7.2,53.25,3,219,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
-2.25,4.98,74.9,0.49,-0.27,0.68,1.81,5.308281222172565,-109.07445633178251,1.088708284142718,3.1098260295671123,17.187001860302026,-34.74977712795172,76.8,1984,7.4,53.09,2,55,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1.69,5.55,93.3,1.45,0.65,-0.21,1.91,-7.987717616118128,-135.68823695936555,-5.015329190804572,19.60389437983416,26.96527533554073,-23.298712447810164,92.7,2087,5.8,54.75,1,126,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1.81,5.63,94.9,0.82,1.35,-1.07,2.45,-9.320073844910995,-137.886240813631,-5.648226964852857,12.524367502810822,30.08873795605669,-13.845175028602211,94.5,2206,6.1,54.38,4,135,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1.89,5.8,94.3,0.85,1.34,-0.61,2.71,-8.354502420155379,-137.06098199974917,-5.293603656400544,12.569527101288292,29.157129628159165,-14.24411516439769,93.9,2085,6.0,54.46,3,132,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
-2.47,4.86,86.6,-1.08,0.12,-0.51,3.36,6.966753295094606,-125.97923957068582,2.4364950245289645,-12.882512321004462,25.140964179825197,-31.66626706291817,87.8,1586,7.0,53.47,2,247,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-2.62,4.91,93.9,-0.83,1.23,-0.97,2.0,6.202989112139957,-136.66192095973545,-4.581262913358172,-11.78207906780877,29.836934639803285,-15.989867570299824,95.1,2289,7.0,53.53,1,222,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
-2.7,4.79,94.4,-0.93,1.12,-1.05,2.07,6.464448934091042,-137.40569832503866,-4.000275946142248,-13.142875946148452,28.57011560782803,-17.211637567498776,96.3,2408,7.2,53.28,1,224,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
-0.81,5.37,81.5,0.6,-0.6,-0.12,1.4,0.4157740700451171,-118.82292896779803,-1.2581316141727628,5.641283620568983,21.135073635445234,-37.8667954499643,81.4,2517,5.9,54.56,1,50,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1.95,5.69,94.6,0.94,1.24,-0.82,2.88,-9.28671656679483,-137.47699523165087,-4.387262753289884,13.95605004810288,29.43808033744723,-15.680776090878789,94.4,2036,6.2,54.32,2,135,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1.78,5.75,92.2,1.1,1.18,0.65,2.91,-5.226715287128106,-134.25067037190672,-3.958783985981632,14.45576052392061,28.62919882998651,-17.201061195890897,91.9,1960,6.0,54.46,1,131,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
-2.71,4.76,82.2,0.93,-0.07,0.59,2.15,5.764234512393716,-119.5654021142056,0.8167553297620176,7.73900804246087,23.775169809689885,-33.258371987823,83.3,2196,7.1,53.37,1,85,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
-0.84,5.29,81.4,0.82,-0.83,0.98,1.46,2.505746947524218,-118.55654147734852,-0.4075133581581864,7.275385821377014,23.18034191261652,-40.1693935015806,81.4,2545,6.3,54.2,1,50,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
